order_id,order_date,order_month,order_status,customer_id,country,product_id,product_name,category,brand,supplier_id,supplier_name,quantity,unit_price,revenue,cost_price,selling_price,margin,margin_percentage,stock_quantity,stock_status,delivery_days,reliability_score
209,2025-12-08,2025-12,Returned,1172,Italy,67,Pen Kit 11,Office,OfficePlus,7,OfficePlus Vendor,2,59.15,118.3,47.07,62.26,15.19,0.244,18,Low Stock,5,4.2
210,2025-12-08,2025-12,Completed,1038,Italy,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,3,9.83,29.49,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
210,2025-12-08,2025-12,Completed,1038,Italy,20,Air Humidifier 6,Home,HomeStyle,4,HomeStyle Distribution,1,109.21,109.21,72.34,109.21,36.87,0.3376,25,Medium Stock,4,4.5
210,2025-12-08,2025-12,Completed,1038,Italy,95,Puzzle Set 11,Kids,KidsWorld,9,KidsWorld Source,2,83.83,167.66,63.38,88.24,24.86,0.2817,150,High Stock,8,3.8
210,2025-12-08,2025-12,Completed,1038,Italy,32,Jump Rope 4,Fitness,UrbanFit,5,UrbanFit Partners,2,118.59,237.18,66.2,124.83,58.63,0.4697,150,High Stock,7,3.9
211,2025-12-08,2025-12,Completed,1068,Austria,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,3,90.31,270.93,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
211,2025-12-08,2025-12,Completed,1068,Austria,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,2,89.23,178.46,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
212,2025-12-09,2025-12,Completed,1098,France,93,Toy Basket 9,Kids,KidsWorld,9,KidsWorld Source,2,113.74,227.48,71.46,116.06,44.6,0.3843,90,High Stock,8,3.8
212,2025-12-09,2025-12,Completed,1098,France,2,Wireless Mouse 2,Electronics,TechNova,1,TechNova Supplies,2,102.02,204.04,55.75,102.02,46.27,0.4535,12,Low Stock,3,4.8
212,2025-12-09,2025-12,Completed,1098,France,56,Body Lotion 14,Beauty,BeautyPro,6,BeautyPro Trade,2,58.49,116.98,34.68,58.49,23.81,0.4071,40,Medium Stock,2,4.7
213,2025-12-09,2025-12,Completed,1137,France,60,Desk Organizer 4,Office,OfficePlus,7,OfficePlus Vendor,1,57.66,57.66,37.86,60.69,22.83,0.3762,40,Medium Stock,5,4.2
213,2025-12-09,2025-12,Completed,1137,France,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,2,117.28,234.56,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
214,2025-12-09,2025-12,Cancelled,1002,Germany,50,Makeup Mirror 8,Beauty,BeautyPro,6,BeautyPro Trade,1,23.97,23.97,16.61,23.97,7.36,0.3071,8,Low Stock,2,4.7
214,2025-12-09,2025-12,Cancelled,1002,Germany,6,Bluetooth Speaker 6,Electronics,TechNova,1,TechNova Supplies,2,84.39,168.78,57.36,84.39,27.03,0.3203,18,Low Stock,3,4.8
215,2025-12-09,2025-12,Returned,1160,Netherlands,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,1,93.83,93.83,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
215,2025-12-09,2025-12,Returned,1160,Netherlands,62,Desk Organizer 6,Office,OfficePlus,7,OfficePlus Vendor,2,45.4,90.8,24.83,45.4,20.57,0.4531,150,High Stock,5,4.2
215,2025-12-09,2025-12,Returned,1160,Netherlands,72,Lunch Box 2,Green Living,EcoTrend,8,EcoTrend Supply,1,136.22,136.22,78.22,139.0,60.78,0.4373,90,High Stock,6,4.3
215,2025-12-09,2025-12,Returned,1160,Netherlands,44,Hair Dryer 2,Beauty,BeautyPro,6,BeautyPro Trade,2,29.71,59.42,19.27,29.71,10.44,0.3514,90,High Stock,2,4.7
216,2025-12-09,2025-12,Completed,1045,Austria,35,Resistance Band 7,Fitness,UrbanFit,5,UrbanFit Partners,2,83.84,167.68,58.47,88.25,29.78,0.3375,60,Medium Stock,7,3.9
216,2025-12-09,2025-12,Completed,1045,Austria,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,1,78.38,78.38,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
216,2025-12-09,2025-12,Completed,1045,Austria,4,Wireless Mouse 4,Electronics,TechNova,1,TechNova Supplies,2,80.78,161.56,47.09,80.78,33.69,0.4171,150,High Stock,3,4.8
216,2025-12-09,2025-12,Completed,1045,Austria,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,1,84.77,84.77,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
217,2025-12-10,2025-12,Completed,1049,Italy,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,1,129.32,129.32,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
217,2025-12-10,2025-12,Completed,1049,Italy,22,Desk Lamp 8,Home,HomeStyle,4,HomeStyle Distribution,2,98.19,196.38,64.41,98.19,33.78,0.344,12,Low Stock,4,4.5
218,2025-12-10,2025-12,Returned,1062,Italy,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,2,87.54,175.08,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
218,2025-12-10,2025-12,Returned,1062,Italy,23,Air Humidifier 9,Home,HomeStyle,4,HomeStyle Distribution,1,77.23,77.23,49.69,77.23,27.54,0.3566,40,Medium Stock,4,4.5
218,2025-12-10,2025-12,Returned,1062,Italy,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,1,125.36,125.36,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
218,2025-12-10,2025-12,Returned,1062,Italy,35,Resistance Band 7,Fitness,UrbanFit,5,UrbanFit Partners,3,86.48,259.44,58.47,88.25,29.78,0.3375,60,Medium Stock,7,3.9
219,2025-12-10,2025-12,Processing,1170,Germany,67,Pen Kit 11,Office,OfficePlus,7,OfficePlus Vendor,2,59.15,118.3,47.07,62.26,15.19,0.244,18,Low Stock,5,4.2
219,2025-12-10,2025-12,Processing,1170,Germany,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,2,32.99,65.98,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
219,2025-12-10,2025-12,Processing,1170,Germany,86,Drawing Kit 2,Kids,KidsWorld,9,KidsWorld Source,3,32.62,97.86,19.39,32.62,13.23,0.4056,90,High Stock,8,3.8
220,2025-12-12,2025-12,Completed,1149,France,74,Lunch Box 4,Green Living,EcoTrend,8,EcoTrend Supply,3,43.18,129.54,25.01,44.06,19.05,0.4324,12,Low Stock,6,4.3
220,2025-12-12,2025-12,Completed,1149,France,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,1,80.85,80.85,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
221,2025-12-12,2025-12,Returned,1089,Italy,62,Desk Organizer 6,Office,OfficePlus,7,OfficePlus Vendor,3,43.13,129.39,24.83,45.4,20.57,0.4531,150,High Stock,5,4.2
221,2025-12-12,2025-12,Returned,1089,Italy,41,Yoga Mat 13,Fitness,UrbanFit,5,UrbanFit Partners,3,18.4,55.2,12.27,18.78,6.51,0.3466,90,High Stock,7,3.9
221,2025-12-12,2025-12,Returned,1089,Italy,40,Jump Rope 12,Fitness,UrbanFit,5,UrbanFit Partners,1,36.16,36.16,23.22,36.16,12.94,0.3579,90,High Stock,7,3.9
221,2025-12-12,2025-12,Returned,1089,Italy,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,2,72.99,145.98,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
222,2025-12-13,2025-12,Processing,1075,France,34,Foam Roller 6,Fitness,UrbanFit,5,UrbanFit Partners,3,71.83,215.49,44.58,73.3,28.72,0.3918,25,Medium Stock,7,3.9
222,2025-12-13,2025-12,Processing,1075,France,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,1,71.53,71.53,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
222,2025-12-13,2025-12,Processing,1075,France,38,Yoga Mat 10,Fitness,UrbanFit,5,UrbanFit Partners,3,131.88,395.64,72.91,131.88,58.97,0.4471,12,Low Stock,7,3.9
223,2025-12-13,2025-12,Returned,1175,Germany,45,Body Lotion 3,Beauty,BeautyPro,6,BeautyPro Trade,1,72.19,72.19,39.7,72.19,32.49,0.4501,12,Low Stock,2,4.7
223,2025-12-13,2025-12,Returned,1175,Germany,50,Makeup Mirror 8,Beauty,BeautyPro,6,BeautyPro Trade,1,23.97,23.97,16.61,23.97,7.36,0.3071,8,Low Stock,2,4.7
223,2025-12-13,2025-12,Returned,1175,Germany,37,Resistance Band 9,Fitness,UrbanFit,5,UrbanFit Partners,2,60.41,120.82,49.13,61.64,12.51,0.203,8,Low Stock,7,3.9
223,2025-12-13,2025-12,Returned,1175,Germany,55,Body Lotion 13,Beauty,BeautyPro,6,BeautyPro Trade,1,98.66,98.66,75.1,103.85,28.75,0.2768,60,Medium Stock,2,4.7
224,2025-12-13,2025-12,Completed,1145,Italy,9,Wireless Mouse 9,Electronics,TechNova,1,TechNova Supplies,3,114.33,342.99,77.98,116.66,38.68,0.3316,150,High Stock,3,4.8
224,2025-12-13,2025-12,Completed,1145,Italy,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,1,62.23,62.23,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
225,2025-12-14,2025-12,Completed,1128,Netherlands,66,Desk Organizer 10,Office,OfficePlus,7,OfficePlus Vendor,3,73.46,220.38,52.78,74.96,22.18,0.2959,120,High Stock,5,4.2
225,2025-12-14,2025-12,Completed,1128,Netherlands,21,Air Humidifier 7,Home,HomeStyle,4,HomeStyle Distribution,3,14.84,44.52,11.82,15.14,3.32,0.2193,12,Low Stock,4,4.5
225,2025-12-14,2025-12,Completed,1128,Netherlands,2,Wireless Mouse 2,Electronics,TechNova,1,TechNova Supplies,3,96.92,290.76,55.75,102.02,46.27,0.4535,12,Low Stock,3,4.8
225,2025-12-14,2025-12,Completed,1128,Netherlands,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,2,80.85,161.7,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
226,2025-12-14,2025-12,Completed,1125,Austria,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,2,62.23,124.46,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
227,2025-12-14,2025-12,Completed,1064,Italy,89,Toy Basket 5,Kids,KidsWorld,9,KidsWorld Source,3,50.35,151.05,38.16,53.0,14.84,0.28,120,High Stock,8,3.8
228,2025-12-15,2025-12,Cancelled,1104,Austria,41,Yoga Mat 13,Fitness,UrbanFit,5,UrbanFit Partners,3,18.78,56.34,12.27,18.78,6.51,0.3466,90,High Stock,7,3.9
228,2025-12-15,2025-12,Cancelled,1104,Austria,84,Compost Bin 14,Green Living,EcoTrend,8,EcoTrend Supply,2,69.23,138.46,54.75,72.87,18.12,0.2487,40,Medium Stock,6,4.3
228,2025-12-15,2025-12,Cancelled,1104,Austria,41,Yoga Mat 13,Fitness,UrbanFit,5,UrbanFit Partners,3,18.78,56.34,12.27,18.78,6.51,0.3466,90,High Stock,7,3.9
229,2025-12-15,2025-12,Completed,1023,Italy,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,1,21.67,21.67,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
230,2025-12-17,2025-12,Completed,1064,France,20,Air Humidifier 6,Home,HomeStyle,4,HomeStyle Distribution,3,109.21,327.63,72.34,109.21,36.87,0.3376,25,Medium Stock,4,4.5
230,2025-12-17,2025-12,Completed,1064,France,43,Makeup Mirror 1,Beauty,BeautyPro,6,BeautyPro Trade,1,105.55,105.55,59.62,105.55,45.93,0.4351,12,Low Stock,2,4.7
230,2025-12-17,2025-12,Completed,1064,France,9,Wireless Mouse 9,Electronics,TechNova,1,TechNova Supplies,1,116.66,116.66,77.98,116.66,38.68,0.3316,150,High Stock,3,4.8
230,2025-12-17,2025-12,Completed,1064,France,78,Compost Bin 8,Green Living,EcoTrend,8,EcoTrend Supply,2,49.55,99.1,31.34,49.55,18.21,0.3675,150,High Stock,6,4.3
231,2025-12-17,2025-12,Completed,1000,Italy,68,Notebook Set 12,Office,OfficePlus,7,OfficePlus Vendor,1,104.58,104.58,67.59,110.08,42.49,0.386,18,Low Stock,5,4.2
231,2025-12-17,2025-12,Completed,1000,Italy,21,Air Humidifier 7,Home,HomeStyle,4,HomeStyle Distribution,3,14.38,43.14,11.82,15.14,3.32,0.2193,12,Low Stock,4,4.5
231,2025-12-17,2025-12,Completed,1000,Italy,88,Puzzle Set 4,Kids,KidsWorld,9,KidsWorld Source,2,38.53,77.06,27.79,38.53,10.74,0.2787,60,Medium Stock,8,3.8
232,2025-12-18,2025-12,Completed,1145,Austria,67,Pen Kit 11,Office,OfficePlus,7,OfficePlus Vendor,3,62.26,186.78,47.07,62.26,15.19,0.244,18,Low Stock,5,4.2
232,2025-12-18,2025-12,Completed,1145,Austria,49,Body Lotion 7,Beauty,BeautyPro,6,BeautyPro Trade,3,131.13,393.39,74.49,131.13,56.64,0.4319,40,Medium Stock,2,4.7
232,2025-12-18,2025-12,Completed,1145,Austria,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,3,89.23,267.69,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
232,2025-12-18,2025-12,Completed,1145,Austria,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,3,22.35,67.05,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
233,2025-12-20,2025-12,Returned,1068,France,35,Resistance Band 7,Fitness,UrbanFit,5,UrbanFit Partners,2,83.84,167.68,58.47,88.25,29.78,0.3375,60,Medium Stock,7,3.9
233,2025-12-20,2025-12,Returned,1068,France,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,2,131.96,263.92,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
233,2025-12-20,2025-12,Returned,1068,France,5,Bluetooth Speaker 5,Electronics,TechNova,1,TechNova Supplies,3,54.25,162.75,38.69,55.36,16.67,0.3011,8,Low Stock,3,4.8
233,2025-12-20,2025-12,Returned,1068,France,61,Notebook Set 5,Office,OfficePlus,7,OfficePlus Vendor,3,86.95,260.85,55.09,88.72,33.63,0.3791,12,Low Stock,5,4.2
234,2025-12-20,2025-12,Processing,1108,Germany,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,1,84.77,84.77,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
234,2025-12-20,2025-12,Processing,1108,Germany,42,Jump Rope 14,Fitness,UrbanFit,5,UrbanFit Partners,2,89.69,179.38,69.79,89.69,19.9,0.2219,12,Low Stock,7,3.9
234,2025-12-20,2025-12,Processing,1108,Germany,84,Compost Bin 14,Green Living,EcoTrend,8,EcoTrend Supply,1,71.41,71.41,54.75,72.87,18.12,0.2487,40,Medium Stock,6,4.3
235,2025-12-21,2025-12,Processing,1167,Germany,74,Lunch Box 4,Green Living,EcoTrend,8,EcoTrend Supply,3,43.18,129.54,25.01,44.06,19.05,0.4324,12,Low Stock,6,4.3
235,2025-12-21,2025-12,Processing,1167,Germany,18,Wall Shelf 4,Home,HomeStyle,4,HomeStyle Distribution,3,32.99,98.97,20.95,32.99,12.04,0.365,120,High Stock,4,4.5
235,2025-12-21,2025-12,Processing,1167,Germany,71,Bamboo Cutlery 1,Green Living,EcoTrend,8,EcoTrend Supply,2,128.79,257.58,78.04,135.57,57.53,0.4244,25,Medium Stock,6,4.3
236,2025-12-22,2025-12,Completed,1060,Germany,1,Wireless Mouse 1,Electronics,TechNova,1,TechNova Supplies,3,9.63,28.89,6.88,9.83,2.95,0.3001,25,Medium Stock,3,4.8
236,2025-12-22,2025-12,Completed,1060,Germany,2,Wireless Mouse 2,Electronics,TechNova,1,TechNova Supplies,2,99.98,199.96,55.75,102.02,46.27,0.4535,12,Low Stock,3,4.8
236,2025-12-22,2025-12,Completed,1060,Germany,43,Makeup Mirror 1,Beauty,BeautyPro,6,BeautyPro Trade,3,105.55,316.65,59.62,105.55,45.93,0.4351,12,Low Stock,2,4.7
236,2025-12-22,2025-12,Completed,1060,Germany,24,Storage Box 10,Home,HomeStyle,4,HomeStyle Distribution,2,70.49,140.98,56.02,74.2,18.18,0.245,150,High Stock,4,4.5
237,2025-12-22,2025-12,Returned,1144,Italy,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,2,72.99,145.98,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
237,2025-12-22,2025-12,Returned,1144,Italy,40,Jump Rope 12,Fitness,UrbanFit,5,UrbanFit Partners,2,36.16,72.32,23.22,36.16,12.94,0.3579,90,High Stock,7,3.9
237,2025-12-22,2025-12,Returned,1144,Italy,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,2,51.76,103.52,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
238,2025-12-23,2025-12,Completed,1010,Netherlands,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,3,62.23,186.69,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
238,2025-12-23,2025-12,Completed,1010,Netherlands,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,1,21.67,21.67,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
238,2025-12-23,2025-12,Completed,1010,Netherlands,58,Notebook Set 2,Office,OfficePlus,7,OfficePlus Vendor,3,14.57,43.71,10.49,14.57,4.08,0.28,40,Medium Stock,5,4.2
238,2025-12-23,2025-12,Completed,1010,Netherlands,45,Body Lotion 3,Beauty,BeautyPro,6,BeautyPro Trade,3,70.75,212.25,39.7,72.19,32.49,0.4501,12,Low Stock,2,4.7
239,2025-12-23,2025-12,Processing,1121,Italy,19,Wall Shelf 5,Home,HomeStyle,4,HomeStyle Distribution,1,26.83,26.83,15.47,26.83,11.36,0.4234,150,High Stock,4,4.5
239,2025-12-23,2025-12,Processing,1121,Italy,29,Yoga Mat 1,Fitness,UrbanFit,5,UrbanFit Partners,1,78.25,78.25,49.92,78.25,28.33,0.362,12,Low Stock,7,3.9
239,2025-12-23,2025-12,Processing,1121,Italy,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,3,119.06,357.18,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
240,2025-12-24,2025-12,Processing,1144,Spain,5,Bluetooth Speaker 5,Electronics,TechNova,1,TechNova Supplies,1,55.36,55.36,38.69,55.36,16.67,0.3011,8,Low Stock,3,4.8
240,2025-12-24,2025-12,Processing,1144,Spain,62,Desk Organizer 6,Office,OfficePlus,7,OfficePlus Vendor,2,45.4,90.8,24.83,45.4,20.57,0.4531,150,High Stock,5,4.2
241,2025-12-24,2025-12,Completed,1069,Netherlands,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,1,93.83,93.83,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
241,2025-12-24,2025-12,Completed,1069,Netherlands,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,1,119.06,119.06,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
241,2025-12-24,2025-12,Completed,1069,Netherlands,52,Hair Dryer 10,Beauty,BeautyPro,6,BeautyPro Trade,2,14.65,29.3,9.27,14.65,5.38,0.3672,18,Low Stock,2,4.7
242,2025-12-25,2025-12,Processing,1018,Germany,45,Body Lotion 3,Beauty,BeautyPro,6,BeautyPro Trade,3,68.58,205.74,39.7,72.19,32.49,0.4501,12,Low Stock,2,4.7
242,2025-12-25,2025-12,Processing,1018,Germany,46,Face Cleanser 4,Beauty,BeautyPro,6,BeautyPro Trade,2,16.7,33.4,8.79,16.7,7.91,0.4737,8,Low Stock,2,4.7
242,2025-12-25,2025-12,Processing,1018,Germany,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,2,129.32,258.64,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
242,2025-12-25,2025-12,Processing,1018,Germany,15,Wall Shelf 1,Home,HomeStyle,4,HomeStyle Distribution,1,131.96,131.96,79.21,131.96,52.75,0.3997,150,High Stock,4,4.5
243,2025-12-25,2025-12,Returned,1116,Germany,14,Bluetooth Speaker 14,Electronics,TechNova,1,TechNova Supplies,1,63.5,63.5,45.06,63.5,18.44,0.2904,120,High Stock,3,4.8
243,2025-12-25,2025-12,Returned,1116,Germany,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,1,113.11,113.11,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
244,2025-12-25,2025-12,Completed,1172,Germany,48,Makeup Mirror 6,Beauty,BeautyPro,6,BeautyPro Trade,2,93.7,187.4,72.68,98.63,25.95,0.2631,8,Low Stock,2,4.7
245,2025-12-25,2025-12,Returned,1074,Germany,70,Monitor Stand 14,Office,OfficePlus,7,OfficePlus Vendor,1,28.73,28.73,20.76,29.32,8.56,0.292,12,Low Stock,5,4.2
245,2025-12-25,2025-12,Returned,1074,Germany,55,Body Lotion 13,Beauty,BeautyPro,6,BeautyPro Trade,2,103.85,207.7,75.1,103.85,28.75,0.2768,60,Medium Stock,2,4.7
246,2025-12-26,2025-12,Returned,1166,Germany,63,Monitor Stand 7,Office,OfficePlus,7,OfficePlus Vendor,2,35.52,71.04,26.13,36.24,10.11,0.279,60,Medium Stock,5,4.2
247,2025-12-26,2025-12,Returned,1032,Netherlands,27,Desk Lamp 13,Home,HomeStyle,4,HomeStyle Distribution,1,53.99,53.99,43.08,56.83,13.75,0.2419,40,Medium Stock,4,4.5
247,2025-12-26,2025-12,Returned,1032,Netherlands,48,Makeup Mirror 6,Beauty,BeautyPro,6,BeautyPro Trade,2,93.7,187.4,72.68,98.63,25.95,0.2631,8,Low Stock,2,4.7
247,2025-12-26,2025-12,Returned,1032,Netherlands,23,Air Humidifier 9,Home,HomeStyle,4,HomeStyle Distribution,1,77.23,77.23,49.69,77.23,27.54,0.3566,40,Medium Stock,4,4.5
247,2025-12-26,2025-12,Returned,1032,Netherlands,36,Jump Rope 8,Fitness,UrbanFit,5,UrbanFit Partners,1,19.27,19.27,14.08,19.66,5.58,0.2838,60,Medium Stock,7,3.9
248,2025-12-26,2025-12,Completed,1140,Austria,33,Resistance Band 5,Fitness,UrbanFit,5,UrbanFit Partners,3,22.35,67.05,14.63,22.81,8.18,0.3586,150,High Stock,7,3.9
248,2025-12-26,2025-12,Completed,1140,Austria,11,Bluetooth Speaker 11,Electronics,TechNova,1,TechNova Supplies,1,119.06,119.06,62.98,119.06,56.08,0.471,25,Medium Stock,3,4.8
248,2025-12-26,2025-12,Completed,1140,Austria,26,Desk Lamp 12,Home,HomeStyle,4,HomeStyle Distribution,2,71.53,143.06,39.03,72.99,33.96,0.4653,40,Medium Stock,4,4.5
248,2025-12-26,2025-12,Completed,1140,Austria,90,Drawing Kit 6,Kids,KidsWorld,9,KidsWorld Source,1,78.05,78.05,54.41,78.05,23.64,0.3029,60,Medium Stock,8,3.8
249,2025-12-26,2025-12,Completed,1143,France,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,3,113.69,341.07,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
249,2025-12-26,2025-12,Completed,1143,France,9,Wireless Mouse 9,Electronics,TechNova,1,TechNova Supplies,1,114.33,114.33,77.98,116.66,38.68,0.3316,150,High Stock,3,4.8
249,2025-12-26,2025-12,Completed,1143,France,28,Desk Lamp 14,Home,HomeStyle,4,HomeStyle Distribution,3,27.29,81.87,16.46,28.73,12.27,0.4271,150,High Stock,4,4.5
249,2025-12-26,2025-12,Completed,1143,France,63,Monitor Stand 7,Office,OfficePlus,7,OfficePlus Vendor,1,36.24,36.24,26.13,36.24,10.11,0.279,60,Medium Stock,5,4.2
250,2025-12-28,2025-12,Completed,1116,Italy,41,Yoga Mat 13,Fitness,UrbanFit,5,UrbanFit Partners,2,17.84,35.68,12.27,18.78,6.51,0.3466,90,High Stock,7,3.9
250,2025-12-28,2025-12,Completed,1116,Italy,51,Face Cleanser 9,Beauty,BeautyPro,6,BeautyPro Trade,1,78.65,78.65,61.1,78.65,17.55,0.2231,120,High Stock,2,4.7
251,2025-12-29,2025-12,Returned,1133,Italy,12,Wireless Mouse 12,Electronics,TechNova,1,TechNova Supplies,1,49.17,49.17,33.51,51.76,18.25,0.3526,60,Medium Stock,3,4.8
251,2025-12-29,2025-12,Returned,1133,Italy,45,Body Lotion 3,Beauty,BeautyPro,6,BeautyPro Trade,2,68.58,137.16,39.7,72.19,32.49,0.4501,12,Low Stock,2,4.7
251,2025-12-29,2025-12,Returned,1133,Italy,21,Air Humidifier 7,Home,HomeStyle,4,HomeStyle Distribution,2,14.84,29.68,11.82,15.14,3.32,0.2193,12,Low Stock,4,4.5
252,2025-12-29,2025-12,Completed,1066,Netherlands,68,Notebook Set 12,Office,OfficePlus,7,OfficePlus Vendor,3,107.88,323.64,67.59,110.08,42.49,0.386,18,Low Stock,5,4.2
253,2025-12-29,2025-12,Completed,1046,Austria,46,Face Cleanser 4,Beauty,BeautyPro,6,BeautyPro Trade,1,16.7,16.7,8.79,16.7,7.91,0.4737,8,Low Stock,2,4.7
253,2025-12-29,2025-12,Completed,1046,Austria,13,Smart Plug 13,Electronics,TechNova,1,TechNova Supplies,2,53.35,106.7,31.65,53.35,21.7,0.4067,12,Low Stock,3,4.8
253,2025-12-29,2025-12,Completed,1046,Austria,4,Wireless Mouse 4,Electronics,TechNova,1,TechNova Supplies,1,79.16,79.16,47.09,80.78,33.69,0.4171,150,High Stock,3,4.8
254,2025-12-30,2025-12,Completed,1085,Netherlands,3,USB-C Hub 3,Electronics,TechNova,1,TechNova Supplies,3,9.48,28.44,7.38,9.67,2.29,0.2368,25,Medium Stock,3,4.8
254,2025-12-30,2025-12,Completed,1085,Netherlands,25,Wall Shelf 11,Home,HomeStyle,4,HomeStyle Distribution,3,92.15,276.45,62.64,92.15,29.51,0.3202,40,Medium Stock,4,4.5
254,2025-12-30,2025-12,Completed,1085,Netherlands,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,2,96.79,193.58,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
254,2025-12-30,2025-12,Completed,1085,Netherlands,47,Hair Dryer 5,Beauty,BeautyPro,6,BeautyPro Trade,1,27.35,27.35,17.47,27.35,9.88,0.3612,25,Medium Stock,2,4.7
255,2025-12-30,2025-12,Completed,1011,Germany,34,Foam Roller 6,Fitness,UrbanFit,5,UrbanFit Partners,1,69.63,69.63,44.58,73.3,28.72,0.3918,25,Medium Stock,7,3.9
255,2025-12-30,2025-12,Completed,1011,Germany,17,Storage Box 3,Home,HomeStyle,4,HomeStyle Distribution,3,93.83,281.49,65.38,98.77,33.39,0.3381,12,Low Stock,4,4.5
256,2025-12-30,2025-12,Returned,1157,Italy,10,Smart Plug 10,Electronics,TechNova,1,TechNova Supplies,3,78.38,235.14,48.3,82.5,34.2,0.4145,8,Low Stock,3,4.8
256,2025-12-30,2025-12,Returned,1157,Italy,8,Smart Plug 8,Electronics,TechNova,1,TechNova Supplies,3,84.77,254.31,50.28,89.23,38.95,0.4365,120,High Stock,3,4.8
256,2025-12-30,2025-12,Returned,1157,Italy,72,Lunch Box 2,Green Living,EcoTrend,8,EcoTrend Supply,1,139.0,139.0,78.22,139.0,60.78,0.4373,90,High Stock,6,4.3
257,2025-12-30,2025-12,Cancelled,1151,Austria,16,Wall Shelf 2,Home,HomeStyle,4,HomeStyle Distribution,3,113.69,341.07,68.21,119.67,51.46,0.43,25,Medium Stock,4,4.5
